Date,Ticker,Open,Low,AdjClose,Volume,High,Close,Company_Name,Sector,Current_Market_Cap
2016-01-08,ONGC.NS,152.0,150.43299865722656,122.75553894042967,6898318.0,,,Oil & Natural Gas Corporation Ltd.,Energy,3383590000000.0
2016-01-08,POWERGRID.NS,140.0,138.89999389648438,117.32096099853516,5819531.0,,,Power Grid Corporation of India Ltd.,Power,2385600000000.0
2016-01-08,RELIANCE.NS,510.0,508.3500061035156,491.1352233886719,9743678.0,,,Reliance Industries Ltd.,Energy,18883200000000.0
2016-01-08,SBIN.NS,212.0,208.6000061035156,204.3926544189453,11745840.0,,,State Bank of India,Financials,9942760000000.0
2016-01-08,SUNPHARMA.NS,795.0,786.0,773.3306274414062,2315237.0,,,Sun Pharmaceutical Industries Ltd.,Pharma,3827660000000.0
2016-01-08,TATASTEEL.NS,240.08999633789065,237.2790069580078,216.41949462890625,6611968.0,,,Tata Steel Ltd.,Metals,2408690000000.0
2016-01-08,TCS.NS,1192.5,1186.25,1056.4407958984375,1907544.0,,,Tata Consultancy Services Ltd.,IT,11302500000000.0
2016-01-08,TECHM.NS,516.0,512.75,463.2530212402344,1426135.0,,,Tech Mahindra Ltd.,IT,1543530000000.0
2016-01-08,TITAN.NS,347.70001220703125,338.20001220703125,336.9212646484375,1341603.0,,,Titan Company Ltd.,Consumer Durables,3528130000000.0
2016-01-08,ULTRACEMCO.NS,2677.0,2636.199951171875,2668.5888671875,202636.0,,,UltraTech Cement Ltd.,Cement,3733780000000.0
2016-01-08,WIPRO.NS,207.0379943847656,206.08099365234372,198.0283966064453,2324151.0,,,Wipro Ltd.,IT,2481690000000.0
2016-01-11,ADANIENT.NS,44.13699722290039,42.992706298828125,43.56604766845703,7610929.0,,,Adani Enterprises Ltd.,Infrastructure,2611740000000.0
2016-01-11,ADANIPORTS.NS,237.0,232.5,228.41815185546875,2995719.0,,,Adani Ports and Special Economic Zone Ltd.,Infrastructure,3271160000000.0
2016-01-11,APOLLOHOSP.NS,1405.0,1355.0,1331.577392578125,189400.0,,,Apollo Hospitals Enterprise Ltd.,Healthcare,1000810000000.0
2016-01-11,ASIANPAINT.NS,870.0,861.5999755859375,845.8658447265625,801102.0,,,Asian Paints Ltd.,Consumer Durables,2327750000000.0
2016-01-11,AXISBANK.NS,410.0,407.3999938964844,408.8056640625,10352347.0,,,Axis Bank Ltd.,Financials,4257980000000.0
2016-01-11,BAJAJ-AUTO.NS,2359.89990234375,2329.89990234375,2071.64453125,159001.0,,,Bajaj Auto Ltd.,Automobile,2680130000000.0
2016-01-11,BAJAJFINSV.NS,1979.3499755859373,1930.0999755859373,1938.25048828125,68441.0,,,Bajaj Finserv Ltd.,Financials,3119270000000.0
2016-01-11,BAJFINANCE.NS,631.1900024414062,622.0999755859375,603.0309448242188,532400.0,,,Bajaj Finance Ltd.,Financials,5780270000000.0
2016-01-11,BHARTIARTL.NS,294.7349853515625,288.95098876953125,285.674560546875,2744270.0,,,Bharti Airtel Ltd.,Telecom,11992300000000.0
2016-01-11,CIPLA.NS,617.4000244140625,604.25,597.836669921875,1668698.0,,,Cipla Ltd.,Pharma,1069500000000.0
2016-01-11,COALINDIA.NS,319.0,311.0,209.8031463623047,3136079.0,,,Coal India Ltd.,Metals,2716220000000.0
2016-01-11,DRREDDY.NS,2993.5,2922.39990234375,2785.93896484375,465979.0,,,Dr. Reddy's Laboratories Ltd.,Pharma,1014150000000.0
2016-01-11,EICHERMOT.NS,1716.0,1690.300048828125,1426.6673583984375,302910.0,,,Eicher Motors Ltd.,Automobile,1953700000000.0
2016-01-11,GRASIM.NS,551.0380249023438,546.9869995117188,529.928466796875,333301.0,,,Grasim Industries Ltd.,Cement,1912430000000.0
2016-01-11,HCLTECH.NS,407.5,405.5499877929688,359.83477783203125,2535276.0,,,HCL Technologies Ltd.,IT,4587700000000.0
2016-01-11,HDFCBANK.NS,526.0250244140625,522.6500244140625,509.65338134765625,1644456.0,,,HDFC Bank Ltd.,Financials,14299300000000.0
2016-01-11,HINDALCO.NS,75.80000305175781,74.30000305175781,75.74425506591797,9706674.0,,,Hindalco Industries Ltd.,Metals,2152250000000.0
2016-01-11,HINDUNILVR.NS,806.0,801.3499755859375,750.8990478515625,1514504.0,,,Hindustan Unilever Ltd.,FMCG,5575580000000.0
2016-01-11,ICICIBANK.NS,219.90899658203125,216.40899658203125,205.1661834716797,14208668.0,,,ICICI Bank Ltd.,Financials,9692260000000.0
2016-01-11,INFY.NS,528.1500244140625,526.0499877929688,443.2552795410156,5360622.0,,,Infosys Ltd.,IT,6638980000000.0
2016-01-11,ITC.NS,206.66700744628903,206.5,184.9156951904297,6876723.0,,,ITC Ltd.,FMCG,4036290000000.0
2016-01-11,JSWSTEEL.NS,102.90499877929688,100.8249969482422,88.93177795410156,5261390.0,,,JSW Steel Ltd.,Metals,2966610000000.0
2016-01-11,KOTAKBANK.NS,690.0,681.0,699.2255249023438,577659.0,,,Kotak Mahindra Bank Ltd.,Financials,4057760000000.0
2016-01-11,LT.NS,774.6669921875,763.3670043945312,700.739501953125,4304283.0,,,Larsen & Toubro Ltd.,Infrastructure,5409320000000.0
2016-01-11,M&M.NS,594.0,577.0499877929688,551.6978149414062,2263750.0,,,Mahindra & Mahindra Ltd.,Automobile,4119780000000.0
2016-01-11,MARUTI.NS,4190.0,4117.0,4034.32177734375,865799.0,,,Maruti Suzuki India Ltd.,Automobile,4589960000000.0
2016-01-11,NESTLEIND.NS,5625.0,5435.5498046875,5017.42431640625,50060.0,,,Nestle India Ltd.,FMCG,2569290000000.0
2016-01-11,NTPC.NS,114.375,114.375,96.2612533569336,9595707.0,,,NTPC Ltd.,Power,3452010000000.0
2016-01-11,ONGC.NS,150.66700744628906,148.10000610351562,120.27536010742188,6413395.0,,,Oil & Natural Gas Corporation Ltd.,Energy,3383590000000.0
2016-01-11,POWERGRID.NS,140.5,139.0,118.64616394042967,4659548.0,,,Power Grid Corporation of India Ltd.,Power,2385600000000.0
2016-01-11,RELIANCE.NS,507.9750061035156,505.5,503.5123291015625,13265342.0,,,Reliance Industries Ltd.,Energy,18883200000000.0
2016-01-11,SBIN.NS,206.8000030517578,202.6499938964844,199.84410095214844,19287860.0,,,State Bank of India,Financials,9942760000000.0
2016-01-11,SUNPHARMA.NS,789.5,779.0999755859375,761.7426147460938,3424538.0,,,Sun Pharmaceutical Industries Ltd.,Pharma,3827660000000.0
2016-01-11,TATASTEEL.NS,235.3260040283203,232.70599365234372,214.75521850585935,6387245.0,,,Tata Steel Ltd.,Metals,2408690000000.0
2016-01-11,TCS.NS,1191.25,1174.4300537109375,1040.9130859375,2930228.0,,,Tata Consultancy Services Ltd.,IT,11302500000000.0
2016-01-11,TECHM.NS,517.0,505.8500061035156,450.0780029296875,1791903.0,,,Tech Mahindra Ltd.,IT,1543530000000.0
2016-01-11,TITAN.NS,345.0,343.6499938964844,334.0651550292969,705294.0,,,Titan Company Ltd.,Consumer Durables,3528130000000.0
2016-01-11,ULTRACEMCO.NS,2680.0,2652.0,2689.896728515625,180863.0,,,UltraTech Cement Ltd.,Cement,3733780000000.0
2016-01-11,WIPRO.NS,207.0,200.3999938964844,191.4906463623047,4977092.0,,,Wipro Ltd.,IT,2481690000000.0
2016-01-12,ADANIENT.NS,44.87261581420898,43.31964874267578,42.74604415893555,7187524.0,,,Adani Enterprises Ltd.,Infrastructure,2611740000000.0
2016-01-12,ADANIPORTS.NS,234.1999969482422,234.1000061035156,231.5411529541016,3544439.0,,,Adani Ports and Special Economic Zone Ltd.,Infrastructure,3271160000000.0
2016-01-12,APOLLOHOSP.NS,1360.3499755859375,1351.0,1332.164306640625,117095.0,,,Apollo Hospitals Enterprise Ltd.,Healthcare,1000810000000.0
2016-01-12,ASIANPAINT.NS,882.0,870.2000122070312,844.9462890625,998419.0,,,Asian Paints Ltd.,Consumer Durables,2327750000000.0
2016-01-12,AXISBANK.NS,419.7999877929688,401.0,397.9289855957031,13070476.0,,,Axis Bank Ltd.,Financials,4257980000000.0
